"Code","SampleID","FieldID","Collector","Bag","T3","T4","GC","logT3","logT4","logGC","Site","Territory","Biol.Season","Year","Month","Day","Condition","Lat","Long","Geno.Sp","Cytb_Sp","Individual","Sex","Breeder","Anthropogenic"
497,"S21_2070","20210525-JK-354","JK",21,46.1,61.6,45.2,3.8308129500026,4.12066187053947,3.81109708683819,"SFGC","Merced","Pupping",2021,5,25,"fresh",37.710304,-122.477567,"coyote",NA,"SFCoy96","Female","Yes",0.833333333
498,"S21_2072","20210525-JK-356","JK",21,93.3,105.8,136.9,4.5358201078533,4.6615505194242,4.9192507322944,"TGPH","Coit","Pupping",2021,5,25,"fresh",37.802864,-122.406001,"coyote",NA,"SFCoy95","Male","Yes",0.95302843
500,"S21_2075","20210531-JK-359","JK",21,216.4,254.5,57.3,5.37712854697233,5.53930083599058,4.04830062372069,"TGPH","Coit","Pupping",2021,5,31,"fresh",37.802864,-122.406001,"coyote",NA,"SFCoy66","Female","Yes",0.974157303
502,"S21_2077","20210602-JK-361","JK",21,146.7,175.5,290.1,4.98838968514894,5.16763904290592,5.67022569112736,"STFA","St. Francis","Pupping",2021,6,2,"fresh",37.73783347,-122.4709839,"coyote",NA,"SFCoy97","Female","Yes",0.953407752
504,"S21_2079","20210609-JK-363","JK",21,87.6,87.5,48.6,4.47278099794235,4.47163879336357,3.88362353090645,"STMA","Bernal","Pupping",2021,6,9,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy50","Male","",0.926602512
505,"S21_2080","20210609-JK-364","JK",21,35.5,33.5,28.6,3.56953269648137,3.51154543883102,3.35340671782581,"STMA","Bernal","Pupping",2021,6,9,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy49","Male","",1
506,"S21_2082","20210612-JK-366","JK",21,72.6,58.2,290.8,4.28496492183075,4.06388535473739,5.67263574565936,"STMA","Bernal","Pupping",2021,6,12,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy119","Male","",0
508,"S21_2083","20210613-JK-367","JK",21,135.4,187.6,94.1,4.90823336047817,5.23431203657212,4.54435804659133,"TWIN","Glen","Pupping",2021,6,13,"fresh",37.752554,-122.447492,"coyote",NA,"SFCoy9","Male","",0.081499593
511,"S21_2347","20210712-TC-03","TC",21,138.9,167.1,89.4,4.9337542497603,5.11859243560135,4.49312068217947,"SFGC","Merced","Dispersal",2021,7,12,"fresh",37.71159,-122.48298,"coyote",NA,"SFCoy116","Male","",0
512,"S21_2348","20210712-TC-04","TC",21,252.6,216,44.8,5.53180720991639,5.37527840768417,3.80220813942094,"SFGC","Merced","Dispersal",2021,7,12,"fresh",37.71162,-122.48308,"coyote",NA,"SFCoy116","Male","",1
515,"S21_5123","20211215-JK-726","JK",19,118.4,62.7,468.7,4.7740687224499,4.13836144763888,6.14996290492866,"BERN","Bernal","Mating",2021,12,15,"fresh",37.743102,-122.413843,"coyote",NA,"SFCoy44","Female","Yes",0
519,"S21_5127","20211221-JK-730","JK",19,81.5,34.1,714.2,4.40060302024682,3.52929738428947,6.57116303516035,"GLEN","Glen","Mating",2021,12,21,"fresh",37.742249,-122.442412,"coyote",NA,"SFCoy9","Male","",0
523,"S22_0851","20220110-JK-738","JK",19,50.9,53,43.1,3.92986292355648,3.97029191355212,3.7635229971097,"TGPH","Coit","Mating",2022,1,10,"fresh",37.802864,-122.406001,"coyote",NA,"SFCoy125","Male","",0.054755043
524,"S22_0852","20220110-JK-739","JK",19,41.2,58.9,39.3,3.71843825635548,4.07584109065754,3.67122451887522,"SFGC","Merced","Mating",2022,1,10,"fresh",37.710304,-122.477567,"coyote",NA,"SFCoy90","Female","",0.13440765
525,"S22_0855","20220114-JK-742","JK",19,158.9,232.6,298.1,5.06827507354267,5.44932024008456,5.69742900068403,"BVP","Corona","Mating",2022,1,14,"fresh",37.768823,-122.44118,"coyote",NA,"SFCoy13","Male","Yes",0.189655172
529,"S22_0859","20220119-JK-746","JK",19,55.2,160.7,144.6,4.01096295328305,5.07953927274347,4.97397130972466,"BVP","Corona","Mating",2022,1,19,"fresh",37.768823,-122.44118,"coyote",NA,"SFCoy13","Male","Yes",0
530,"S22_0860","20220120-JK-747","JK",19,121.1,213.6,730.1,4.79661665055905,5.36410510708604,6.59318151106204,"STFA","St. Francis","Mating",2022,1,20,"fresh",37.73783347,-122.4709839,"coyote",NA,"SFCoy72","Male","",1
531,"S22_0861","20220121-JK-748","JK",19,72.1,96.7,80.3,4.2780540442909,4.57161340245925,4.38576962095272,"SFGC","Merced","Mating",2022,1,21,"fresh",37.710304,-122.477567,"coyote",NA,"SFCoy90","Female","",0.669014085
532,"S22_0862","20220127-JK-749","JK",19,128.2,791.5,246.5,4.85359154448657,6.67392987932107,5.50736199348274,"STFA","St. Francis","Mating",2022,1,27,"fresh",37.73783347,-122.4709839,"coyote",NA,"SFCoy85","Female","Yes",1
533,"S21_4957","20211007-JK-634","JK",14,67.3,40.8,218,4.20916023665068,3.70868208141012,5.38449506278909,"HYDE","Coit","Dispersal",2021,10,7,"fresh",37.804161,-122.420974,"coyote",NA,"SFCoy121","Female","",0.891105569
537,"S21_4961","20211009-JK-638","JK",14,346.4,278.8,89.9,5.84759417668828,5.63049467888637,4.49869794147757,"GGPE","GGP - East","Dispersal",2021,10,9,"fresh",37.768042,-122.476381,"coyote",NA,"SFCoy70","Female","",0.991333163
539,"S21_4963","20211009-JK-640","JK",14,265.3,151,112.6,5.58086126114369,5.01727983681492,4.72384171570559,"HYDE","Coit","Dispersal",2021,10,9,"fresh",37.804161,-122.420974,"coyote",NA,"SFCoy112","Female","",0.142289182
540,"S21_4964","20211009-JK-641","JK",14,89.4,65.6,99.2,4.49312068217947,4.18357569595004,4.59713801429083,"HYDE","Coit","Dispersal",2021,10,9,"fresh",37.804161,-122.420974,"coyote",NA,"SFCoy121","Female","",0.128415301
543,"S21_4967","20211009-JK-644","JK",14,111,103.4,16.5,4.70953020131233,4.63860496207433,2.80336038090653,"HYDE","Coit","Dispersal",2021,10,9,"fresh",37.804161,-122.420974,"coyote",NA,"SFCoy112","Female","",0.12704918
546,"S21_4970","20211010-JK-647","JK",14,74.2,133.9,78.9,4.30676415017333,4.89709325269713,4.36818122785183,"STMA","Bernal","Dispersal",2021,10,10,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy122","Male","",1
548,"S21_4972","20211009-JK-649","JK",14,79.5,68.8,70.7,4.37575702166029,4.2312037449393,4.25844557290253,"HYDE","Coit","Dispersal",2021,10,9,"fresh",37.804161,-122.420974,"coyote",NA,"SFCoy112","Female","",1
551,"S21_4975","20211009-JK-652","JK",14,130.6,190.4,47.8,4.87213921684233,5.24912712235727,3.86702563949741,"HYDE","Coit","Dispersal",2021,10,9,"fresh",37.804161,-122.420974,"coyote",NA,"SFCoy125","Male","",0.719062833
554,"S22_0863","20220127-JK-750","JK",20,565.2,502.5,147,6.33717965081037,6.21959563993323,4.99043258677874,"STFA","St. Francis","Mating",2022,1,27,"fresh",37.73783347,-122.4709839,"coyote",NA,"SFCoy85","Female","Yes",0.868658465
558,"S22_0867","20220210-JK-754","JK",20,877.2,232.7,187.3,6.77673501654373,5.44975007030825,5.23271160945004,"GGPE","GGP - East","Mating",2022,2,10,"fresh",37.768042,-122.476381,"coyote",NA,"SFCoy80","Male","Yes",1
560,"S22_0891","20220224-JK-757","JK",20,294.3,127.7,63.1,5.68459965523943,4.84968376303849,4.14472076954717,"SFGC","Merced","Mating",2022,2,24,"fresh",37.710304,-122.477567,"coyote",NA,"SFCoy114","Female","",0
561,"S22_0998","20220301-JK-760","JK",20,38.2,51.7,118.9,3.64283551561253,3.94545778151438,4.77828280369674,"LAKE","Merced","Pupping",2022,3,1,"fresh",37.729695,-122.48071,"coyote",NA,"SFCoy114","Female","",0
562,"S22_1002","20220312-JK-764","JK",20,37.8,41.3,117.6,3.63230910262554,3.72086249996699,4.76728903546453,"GGPE","GGP - East","Pupping",2022,3,12,"fresh",37.768042,-122.476381,"coyote",NA,"SFCoy89","Female","Yes",0.049368542
565,"S22_1005","20220316-JK-767","JK",20,40.5,55.6,48.5,3.70130197411249,4.01818320125654,3.88156379794344,"GLEN","Glen","Pupping",2022,3,16,"fresh",37.742249,-122.442412,"coyote",NA,"SFCoy127","Male","",0.876531112
567,"S22_1007","20220324-JK-769","JK",20,66.8,71.7,30.3,4.2017030805426,4.27249074760558,3.41114771251532,"SFGC","Merced","Pupping",2022,3,24,"fresh",37.71129,-122.485125,"coyote",NA,"SFCoy61","Male","Yes",0.43125
568,"S22_1008","20220325-JK-770","JK",20,61.8,89,52.4,4.12390336446365,4.48863636973214,3.958906591327,"SFGC","Merced","Pupping",2022,3,25,"fresh",37.71129,-122.485125,"coyote",NA,"SFCoy61","Male","Yes",0.228395062
570,"S22_1013","20220331-JK-775","JK",20,24.4,28.7,174.6,3.19458313229916,3.35689712276558,5.1624976434055,"TGPH","Coit","Pupping",2022,3,31,"fresh",37.802864,-122.406001,"coyote",NA,"SFCoy66","Female","Yes",0.917708333
571,"S22_1014","20220403-JK-776","JK",20,12.8,37.5,50.8,2.54944517092557,3.62434093297637,3.92789635458444,"TGPH","Coit","Pupping",2022,4,3,"fresh",37.802864,-122.406001,"coyote",NA,"SFCoy66","Female","Yes",0.954913295
572,"S22_1015","20220403-JK-777","JK",20,18.1,36.2,64,2.89591193827178,3.58905911883173,4.15888308335967,"TGPH","Coit","Pupping",2022,4,3,"fresh",37.802864,-122.406001,"coyote",NA,"SFCoy66","Female","Yes",0.876923077
575,"S21_4999","20211101-JK-679","JK",16,149.1,230.2,58.1,5.00461722177069,5.43894849628778,4.06216566385787,"STMA","Bernal","Mating",2021,11,1,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy49","Male","",1
576,"S21_5000","20211101-JK-680","JK",16,156.7,115.6,29.7,5.05433314936197,4.75013595623828,3.39114704580865,"STMA","Bernal","Mating",2021,11,1,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy128","Female","",1
588,"S21_5020","20211111-TC-01","TC",16,47.7,41.1,365.6,3.8649313978943,3.71600812150219,5.90153983958,"OLYM","Merced","Mating",2021,11,11,"fresh",37.70442,-122.48867,"coyote",NA,"SFCoy61","Male","Yes",0.030932861
592,"S21_5025","20211111-TC-06","TC",16,66,82.2,51,4.18965474202643,4.40915530206213,3.93182563272433,"LAGU","Glen","Mating",2021,11,11,"fresh",37.74784,-122.45384,"coyote",NA,"SFCoy118","Female","",0.795977011
594,"S21_3234","20210729-JK-427","JK",34,60.3,129.2,116.4,4.09933210373314,4.8613615913485,4.75703253529734,"STFA","St. Francis","Dispersal",2021,7,29,"<2 days",37.73783347,-122.4709839,"coyote",NA,"SFCoy97","Female","Yes",0.726810478
596,"S21_3166","20210806-TC-02","TC",34,72.1,70.2,103.7,4.2780540442909,4.25134831103177,4.64150211523548,"STMA","Bernal","Dispersal",2021,8,6,"<2 days",37.73465,-122.42118,"coyote",NA,"SFCoy126","Female","",0.861013986
597,"S21_3167","20210806-TC-03","TC",34,70.8,87.8,114.4,4.25985900069967,4.47506150064107,4.7397010789457,"STMA","Bernal","Dispersal",2021,8,6,"<2 days",37.73466,-122.42112,"coyote",NA,"SFCoy126","Female","",0.96516165
602,"S21_3295","20210812-JK-434","JK",34,109.4,87,134.1,4.69501088998788,4.46590811865458,4.89858579028763,"BERN","Bernal","Dispersal",2021,8,12,"<2 days",37.743102,-122.413843,"coyote",NA,"SFCoy14","Male","Yes",1
603,"S21_3384","20210831-JK-523","JK",34,74.5,73.4,271.2,4.31079912538551,4.29592393562047,5.60285655606624,"STFA","St. Francis","Dispersal",2021,8,31,"<2 days",37.73783347,-122.4709839,"coyote",NA,"SFCoy129","Female","",0.459744504
608,"S21_3244","20210913-TC-04","TC",34,95.7,45.8,38.7,4.56121829845891,3.82428409112014,3.65583960003574,"OLYM","Merced","Dispersal",2021,9,13,"<2 days",37.70426,-122.4884,"coyote",NA,"SFCoy123","Male","",0.007320644
611,"S21_3253","20210915-TC-01","TC",34,139.9,83,416.7,4.94092788167144,4.4188406077966,6.03236653842841,"CHP","Corona","Dispersal",2021,9,15,"<2 days",37.76498,-122.43727,"coyote",NA,"SFCoy13","Male","Yes",0.810567119
612,"S21_4899","20210917-JK-575","JK",34,56.5,41.4,12,4.0342406381524,3.72328088083127,2.484906649788,"HYDE","Coit","Dispersal",2021,9,17,"<2 days",37.804161,-122.420974,"coyote",NA,"SFCoy121","Female","",0.99068323
617,"S21_4981","20211020-JK-658","JK",15,168.7,244.9,206.8,5.12812198955192,5.50084996395812,5.33175214263427,"HYDE","Coit","Dispersal",2021,10,20,"fresh",37.804161,-122.420974,"coyote",NA,"SFCoy125","Male","",0.354330709
619,"S21_4983","20211020-JK-660","JK",15,59.1,55.9,153.9,4.07923092441205,4.02356438016105,5.03630304084483,"HYDE","Coit","Dispersal",2021,10,20,"fresh",37.804161,-122.420974,"coyote",NA,"SFCoy125","Male","",0.251908397
620,"S21_4984","20211021-JK-661","JK",15,36.2,27.6,82.2,3.58905911883173,3.3178157727231,4.40915530206213,"HYDE","Coit","Dispersal",2021,10,21,"fresh",37.804161,-122.420974,"coyote",NA,"SFCoy112","Female","",0.068385173
622,"S21_4986","20211021-JK-663","JK",15,228.6,218.2,59,5.43197375136071,5.38541207339897,4.07753744390572,"HYDE","Coit","Dispersal",2021,10,21,"fresh",37.804161,-122.420974,"coyote",NA,"SFCoy112","Female","",1
623,"S21_4987","20211022-JK-664","JK",15,135.1,135.6,72.7,4.90601524496615,4.90970937550629,4.28634138453947,"BERN","Bernal","Dispersal",2021,10,22,"fresh",37.743102,-122.413843,"coyote",NA,"SFCoy14","Male","Yes",0.75182083
624,"S21_4988","20211022-JK-665","JK",15,126.1,169.2,103.6,4.83707524297087,5.13108144717212,4.64053732982538,"GGPE","GGP - East","Dispersal",2021,10,22,"fresh",37.768042,-122.476381,"coyote",NA,"SFCoy80","Male","Yes",0
628,"S21_4992","20211025-JK-669","JK",15,28.5,53,20.5,3.3499040872746,3.97029191355212,3.02042488614436,"BERN","Bernal","Dispersal",2021,10,25,"fresh",37.743102,-122.413843,"coyote",NA,"SFCoy50","Male","",0.806709265
631,"S21_4995","20211026-JK-672","JK",15,65.3,33.5,196,4.17899203628239,3.51154543883102,5.27811465923052,"GGPE","GGP - East","Dispersal",2021,10,26,"fresh",37.768042,-122.476381,"coyote",NA,"SFCoy89","Female","Yes",0.152932961
635,"S21_5100","20211114-JK-703","JK",18,112.2,91.2,74.9,4.7202829930886,4.51305489708029,4.31615389052317,"FORT","Coit","Mating",2021,11,14,"fresh",37.805977,-122.428371,"coyote",NA,"SFCoy66","Female","Yes",0.08
636,"S21_5101","20211115-JK-704","JK",18,139.3,128.5,23.2,4.93662988078576,4.85592890433527,3.14415227867226,"STMA","Bernal","Mating",2021,11,15,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy126","Female","",1
637,"S21_5104","20211119-JK-707","JK",18,186.6,403.4,73.5,5.22896728841324,5.99992862552011,4.29728540621879,"STMA","Bernal","Mating",2021,11,19,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy128","Female","",1
638,"S21_5105","20211119-JK-708","JK",18,84,156.9,86.5,4.43081679884331,5.05560865973899,4.46014441393783,"STMA","Bernal","Mating",2021,11,19,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy128","Female","",0.9575
639,"S21_5106","20211119-JK-709","JK",18,56.7,52.5,69.1,4.03777421073371,3.96081316959758,4.23555473077362,"STMA","Bernal","Mating",2021,11,19,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy126","Female","",0.933206107
650,"S21_5117","20211207-JK-720","JK",18,88.7,75.3,244.9,4.48525988931553,4.32148013480585,5.50084996395812,"GLEN","Glen","Mating",2021,12,7,"fresh",37.742249,-122.442412,"coyote",NA,"SFCoy118","Female","",0.616384915
654,"S21_3359","20210828-JK-498","JK",9,178,75.4,53.7,5.18178355029209,4.32280727501391,3.98341300151482,"STMA","Bernal","Dispersal",2021,8,28,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy119","Male","",1
655,"S21_3360","20210828-JK-499","JK",9,165,125,45.6,5.10594547390058,4.8283137373023,3.81990771652034,"STMA","Bernal","Dispersal",2021,8,28,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy128","Female","",1
657,"S21_3362","20210828-JK-501","JK",9,240.9,96.4,41.3,5.48438190962083,4.5685062016165,3.72086249996699,"STMA","Bernal","Dispersal",2021,8,28,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy119","Male","",1
658,"S21_3363","20210828-JK-502","JK",9,114.9,70.9,14.8,4.74406218485471,4.26127043353808,2.69462718077007,"STMA","Bernal","Dispersal",2021,8,28,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy126","Female","",1
659,"S21_3364","20210829-JK-503","JK",9,171,274,9.5,5.14166355650266,5.61312810638807,2.2512917986065,"STMA","Bernal","Dispersal",2021,8,29,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy100","Male","",0.960281549
661,"S21_3366","20210829-JK-505","JK",9,100.6,88.2,15.7,4.61115225766564,4.47960696301275,2.75366071235426,"STMA","Bernal","Dispersal",2021,8,29,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy122","Male","",0.976363994
674,"S21_3407","20210905-JK-549","JK",11,236.4,217.1,198.8,5.46552528553194,5.38035807688425,5.29229929422247,"STFA","St. Francis","Dispersal",2021,9,5,"fresh",37.73783347,-122.4709839,"coyote",NA,"SFCoy110","Female","",0.872781065
675,"S21_3408","20210905-JK-550","JK",11,109,170.1,329.6,4.69134788222914,5.13638649940182,5.79787979803532,"STFA","St. Francis","Dispersal",2021,9,5,"fresh",37.73783347,-122.4709839,"coyote",NA,"SFCoy110","Female","",0.711309524
678,"S21_3414","20210907-JK-556","JK",11,274.8,133.9,1001.7,5.61604356034819,4.89709325269713,6.90945383561772,"FTFU","Merced","Dispersal",2021,9,7,"fresh",37.718948,-122.502805,"coyote",NA,"SFCoy61","Male","Yes",0
679,"S21_3416","20210909-JK-559","JK",11,88.9,115.6,289.4,4.48751214251986,4.75013595623828,5.66780981419738,"STGV","Stern Grove","Dispersal",2021,9,9,"fresh",37.736086,-122.487852,"coyote",NA,"SFCoy77","Female","",0
680,"S21_3417","20210909-JK-560","JK",11,981.6,845.7,151.8,6.8891838933967,6.74016468678818,5.02256386496153,"STFA","St. Francis","Dispersal",2021,9,9,"fresh",37.73783347,-122.4709839,"coyote",NA,"SFCoy121","Female","",1
683,"S21_3421","20210912-JK-564","JK",11,1339.1,630,208.9,7.19975302550152,6.44571981938558,5.34185566856252,"GGPE","GGP - East","Dispersal",2021,9,12,"fresh",37.768042,-122.476381,"coyote",NA,"SFCoy151","Male","",0.697213199
685,"S21_3423","20210912-JK-566","JK",11,106.4,130.3,64.8,4.66720557690754,4.8698394841308,4.17130560335823,"STFA","St. Francis","Dispersal",2021,9,12,"fresh",37.73783347,-122.4709839,"coyote",NA,"SFCoy129","Female","",0.880111289
694,"S21_2385","20210701-JY-01","JY",2,89.1,81.1,31.8,4.48975933447676,4.39568296112137,3.45946628978613,"PRES","Presidio","Dispersal",2021,7,1,"fresh",37.791322,-122.451739,"coyote",NA,"SFCoy40","Female","",0
696,"S21_2392","20210618-JK-373","JK",2,84.2,127.1,57.2,4.43319492124828,4.84497417819541,4.04655389838575,"TGPH","Coit","Pupping",2021,6,18,"fresh",37.802864,-122.406001,"coyote",NA,"SFCoy66","Female","Yes",1
697,"S21_2393","20210618-JK-374","JK",2,509.5,364.5,463.2,6.23342985266278,5.89852655144871,6.13815892625879,"TGPH","Coit","Pupping",2021,6,18,"fresh",37.802864,-122.406001,"coyote",NA,"SFCoy121","Female","",0.885416667
698,"S21_2395","20210620-JK-376","JK",2,203.4,206.1,163.4,5.31517448361446,5.32836148789641,5.0962011824259,"TGPH","Coit","Pupping",2021,6,20,"fresh",37.802864,-122.406001,"coyote",NA,"SFCoy66","Female","Yes",0.885266458
699,"S21_2396","20210624-JK-377","JK",2,129,100.4,149.9,4.85981240436167,4.60916220725763,5.00996840510855,"GLEN","Glen","Pupping",2021,6,24,"fresh",37.742249,-122.442412,"coyote",NA,"SFCoy9","Male","",0.221649485
700,"S21_2397","20210627-JK-378","JK",2,285.8,329.4,647,5.65529226549577,5.79727281774354,6.4723462945009,"GGPE","GGP - East","Pupping",2021,6,27,"fresh",37.766702,-122.471125,"coyote",NA,"SFCoy73","Male","Yes",0.699272968
703,"S21_2400","20210704-JK-381","JK",2,260.8,65.7,26.4,5.5637538300525,4.18509892549057,3.27336401015227,"SFGC","Merced","Dispersal",2021,7,4,"fresh",37.710304,-122.477567,"coyote",NA,"SFCoy61","Male","Yes",0.510638298
705,"S21_2402","20210706-JK-383","JK",2,260.6,157,54.1,5.56298666469074,5.05624580534831,3.99083418585244,"SFGC","Merced","Dispersal",2021,7,6,"fresh",37.710304,-122.477567,"coyote",NA,"SFCoy72","Male","",0.319420989
707,"S21_2403","20210710-JK-384-SFGC","JK",2,111.8,57.5,32.1,4.716711560721,4.0517849478033,3.46885603013597,"SFGC","Merced","Dispersal",2021,7,10,"fresh",37.710304,-122.477567,"coyote",NA,"SFCoy90","Female","",0.740131579
712,"S21_2409","20210712-JK-389","JK",2,130.6,136.3,387.4,4.87213921684233,4.91485833870249,5.9594577509729,"LAKE","Merced","Dispersal",2021,7,12,"fresh",37.729695,-122.48071,"coyote",NA,"SFCoy96","Female","Yes",0
714,"S21_1192","20210315-TC-06","TC",36,94.3,92.1,70.2,4.54648118963941,4.52287494326126,4.25134831103177,"OLYM","Merced","Pupping",2021,3,15,"<2 days",37.70419,-122.48924,"coyote",NA,"SFCoy61","Male","Yes",0.272228126
718,"S21_1218","20210414-TC-03","TC",36,765.6,761.2,622.7,6.64065984013874,6.63489613542199,6.43406486187841,"TGPH","Coit","Pupping",2021,4,14,"<2 days",37.80311,-122.40628,"coyote",NA,"SFCoy95","Male","Yes",0.981589714
719,"S21_1272","20210517-TC-02","TC",36,134.4,110.6,181.8,4.90082042808905,4.70592008908823,5.20290718174338,"SFGC","Merced","Pupping",2021,5,17,"<2 days",37.71127,-122.48339,"coyote",NA,"SFCoy90","Female","",0.2
720,"S21_1274","20210517-TC-04","TC",36,150,71.4,301.1,5.01063529409626,4.26829786934554,5.70744243548769,"SFGC","Merced","Pupping",2021,5,17,"<2 days",37.71124,-122.48319,"coyote",NA,"SFCoy90","Female","",0.382475661
721,"S21_1282","20210518-TC-02","TC",36,448.3,151,61.3,6.10546265116139,5.01727983681492,4.11577984294217,"LEND","Land's End","Pupping",2021,5,18,"<2 days",37.77963,-122.51065,"coyote",NA,"SFCoy12","Female","Yes",0.756756757
722,"S21_1287","20210519-TC-02","TC",36,85.6,56.4,37.9,4.4496852831477,4.03246915850401,3.63495111208838,"LAKE","Merced","Pupping",2021,5,19,"<2 days",37.71839,-122.48881,"coyote",NA,"SFCoy77","Female","",0.235908142
726,"S21_1111","20210214-TC-05","TC",36,60.8,58,191.7,4.10758978897212,4.06044301054642,5.2559316500516,"STMA","Bernal","Mating",2021,2,14,"<2 days",37.73467,-122.42109,"coyote","coyote","SFCoy50","Male","",0.815998469
727,"S21_1113","20210216-TC-01","TC",36,94.3,109.4,101,4.54648118963941,4.69501088998788,4.61512051684126,"SFGC","Merced","Mating",2021,2,16,"<2 days",37.7113,-122.483,"coyote","coyote","SFCoy114","Female","",0.987142022
729,"S21_1188","20210315-TC-02","TC",36,30,53.1,40.3,3.40119738166216,3.97217692824789,3.69635146895264,"SFGC","Merced","Pupping",2021,3,15,"<2 days",37.71131,-122.48324,"coyote",NA,"SFCoy90","Female","",0.845491803
730,"S21_1189","20210315-TC-03","TC",36,42.1,99,39,3.74004774068834,4.59511985013459,3.66356164612965,"SFGC","Merced","Pupping",2021,3,15,"<2 days",37.71142,-122.48296,"coyote","coyote","SFCoy90","Female","",0.944606045
731,"S21_1190","20210315-TC-04","TC",36,73.5,51.1,538.3,4.29728540621879,3.93378449720966,6.28841602556691,"SFGC","Merced","Pupping",2021,3,15,"<2 days",37.71249,-122.48386,"coyote",NA,"SFCoy55","Male","Yes",0
732,"S21_1197","20210316-TC-03","TC",36,823.3,412.5,365.4,6.71332065430438,6.02223620577474,5.90099264394391,"LEND","Land's End","Pupping",2021,3,16,"<2 days",37.78559,-122.49873,"coyote","coyote","SFCoy53","Male","Yes",0.501069048
734,"S21_2411","20210712-JK-391","JK",3,202.7,111.6,275.7,5.31172705345795,4.71492104994721,5.61931331802975,"SFGC","Merced","Dispersal",2021,7,12,"fresh",37.710304,-122.477567,"coyote",NA,"SFCoy114","Female","",0
737,"S21_3172","20210806-TC-08","TC",3,71.2,72,127,4.26549281841793,4.27666611901606,4.84418708645859,"STMA","Bernal","Dispersal",2021,8,6,"fresh",37.7335,-122.41947,"coyote",NA,"SFCoy128","Female","",0.777024207
738,"S21_3173","20210806-TC-09","TC",3,116.8,148.7,25.4,4.76046307039413,5.00193085346611,3.23474917402449,"STMA","Bernal","Dispersal",2021,8,6,"fresh",37.73351,-122.41947,"coyote",NA,"SFCoy126","Female","",1
743,"S21_3169","20210806-TC-05","TC",3,19.6,25.1,6.1,2.97552956623647,3.22286784613774,1.80828877117927,"STMA","Bernal","Dispersal",2021,8,6,"fresh",37.73362,-122.41972,"coyote",NA,"SFCoy128","Female","",0.751505792
745,"S21_3174","20210806-TC-10","TC",3,159.5,144.7,364.8,5.0720439222249,4.97466263363744,5.89934925820018,"STMA","Bernal","Dispersal",2021,8,6,"fresh",37.73349,-122.41939,"coyote",NA,"SFCoy119","Male","",0.993485342
749,"S21_3185","20210809-TC-06","TC",3,256.8,195.3,33.4,5.54829757181581,5.27453683788263,3.50855589998265,"MCLA","McLaren","Dispersal",2021,8,9,"fresh",37.72261,-122.42227,"coyote",NA,"SFCoy135","Female","",0.348718443
754,"S21_3296","20210813-JK-435","JK",6,118.9,104,97.7,4.77828280369674,4.64439089914137,4.58190155904874,"STMA","Bernal","Dispersal",2021,8,13,"fresh",37.734636,-122.421051,"coyote",NA,"SFCoy119","Male","",0.055762082
762,"S21_3304","20210815-JK-443","JK",6,733.6,214.1,50.3,6.59796392094225,5.36644319559564,3.91800507710569,"STMA","Bernal","Dispersal",2021,8,15,"fresh",37.73518714,-122.4202574,"coyote",NA,"SFCoy50","Male","",0.36097561
